Cash Positions Details,,,,,,,,Account Details,,,,,,Future Positions List,,,,,
Client ID,Accounting Balance,Accounting Balance,Value Date,Balance at Value Date,Balance at Value Date,Exchange Values Rate,Last Booking Date,IBAN,KBL Cash Account Number,Client Name,Account Title,Account Type,Account currency,Future Date D+1,Future Position D+1,Future Date D+2,Future Position D+2,Future Date D+3,Future Position D+3
,,Exchange Value (EUR),,,Exchange Value (EUR),,,,,,,,,,,,,,
ID-58BCB221,"194,23","165,36",31/12/2025,"194,23","165,36","0,851376620027081",29/12/2025,ID-09E7225B,ID-58BCB221,,ID-DC360DF1,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-58BCB221,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",05/02/2024,ID-09E7225B,ID-58BCB221,,ID-DC360DF1,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-58BCB221,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-09E7225B,ID-58BCB221,,ID-DC360DF1,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-A5469902,"14.329,93","16.409,64",31/12/2025,"14.329,93","16.409,64","1,145,130,784,275,790",31/12/2025,ID-B1BDE53D,ID-A5469902,,ID-3E10C182,CC,GBP,02/01/2026,"14.329,93",05/01/2026,"14.329,93",06/01/2026,"14.329,93"
ID-A5469902,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-B1BDE53D,ID-A5469902,,ID-3E10C182,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-A5469902,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",15/08/2023,ID-B1BDE53D,ID-A5469902,,ID-3E10C182,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-A5469902,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",19/08/2024,ID-B1BDE53D,ID-A5469902,,ID-3E10C182,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-A5469902,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-B1BDE53D,ID-A5469902,,ID-3E10C182,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-ACCAD07B,"-409,65","-469,10",31/12/2025,"-409,65","-469,10","1,145,130,784,275,790",31/12/2025,ID-26AA1F05,ID-ACCAD07B,,ID-3E10C182,CC,GBP,02/01/2026,"-409,65",05/01/2026,"-409,65",06/01/2026,"-409,65"
ID-ACCAD07B,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-26AA1F05,ID-ACCAD07B,,ID-3E10C182,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-24D61970,"24.438,96","27.985,81",31/12/2025,"24.438,96","27.985,81","1,145,130,784,275,790",31/12/2025,ID-C15EDC73,ID-24D61970,,ID-48A71DB9,CC,GBP,02/01/2026,"24.438,96",05/01/2026,"24.438,96",06/01/2026,"24.438,96"
ID-24D61970,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",31/03/2025,ID-C15EDC73,ID-24D61970,,ID-48A71DB9,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-24D61970,"39,52","39,52",31/12/2025,"39,52","39,52","1,00",31/12/2025,ID-C15EDC73,ID-24D61970,,ID-48A71DB9,75,EUR,02/01/2026,"0,00",05/01/2026,"39,52",06/01/2026,"39,52"
ID-24D61970,"35,48","40,63",31/12/2025,"35,48","40,63","1,145,130,784,275,790",05/12/2025,ID-C15EDC73,ID-24D61970,,ID-48A71DB9,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-24D61970,"126,58","107,77",31/12/2025,"126,58","107,77","0,851376620027081",29/12/2025,ID-C15EDC73,ID-24D61970,,ID-48A71DB9,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-24D61970,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-C15EDC73,ID-24D61970,,ID-48A71DB9,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-074C6AED,"29.737,75","34.053,61",31/12/2025,"29.737,75","34.053,61","1,145,130,784,275,790",31/12/2025,ID-9F81B375,ID-074C6AED,,ID-B99477D0,CC,GBP,02/01/2026,"29.737,75",05/01/2026,"29.737,75",06/01/2026,"29.737,75"
ID-074C6AED,"0,00","0,00",31/12/2025,"0,00","0,00","0,6211124723278957",11/07/2024,ID-9F81B375,ID-074C6AED,,ID-B99477D0,75,CAD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-074C6AED,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",31/03/2025,ID-9F81B375,ID-074C6AED,,ID-B99477D0,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-074C6AED,"37,61","37,61",31/12/2025,"37,61","37,61","1,00",31/12/2025,ID-9F81B375,ID-074C6AED,,ID-B99477D0,75,EUR,02/01/2026,"0,00",05/01/2026,"37,61",06/01/2026,"37,61"
ID-074C6AED,"38,59","44,19",31/12/2025,"38,59","44,19","1,145,130,784,275,790",05/12/2025,ID-9F81B375,ID-074C6AED,,ID-B99477D0,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-074C6AED,"152,18","129,56",31/12/2025,"152,18","129,56","0,851376620027081",29/12/2025,ID-9F81B375,ID-074C6AED,,ID-B99477D0,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-074C6AED,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-9F81B375,ID-074C6AED,,ID-B99477D0,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F298557F,"1.011,44","1.158,23",31/12/2025,"1.011,44","1.158,23","1,145,130,784,275,790",31/12/2025,ID-42588BDB,ID-F298557F,,ID-B99477D0,CC,GBP,02/01/2026,"1.011,44",05/01/2026,"1.011,44",06/01/2026,"1.011,44"
ID-F298557F,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/07/2023,ID-42588BDB,ID-F298557F,,ID-B99477D0,Dépôts/Emprunts à terme,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F298557F,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-42588BDB,ID-F298557F,,ID-B99477D0,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-58818F62,"984,16","1.126,99",31/12/2025,"984,16","1.126,99","1,145,130,784,275,790",23/12/2025,ID-FA730D75,ID-58818F62,,ID-9BAE71F1,CC,GBP,02/01/2026,"984,16",05/01/2026,"984,16",06/01/2026,"984,16"
ID-58818F62,"2,66","3,05",31/12/2025,"2,66","3,05","1,145,130,784,275,790",31/12/2025,ID-FA730D75,ID-58818F62,,ID-9BAE71F1,CC,GBP,02/01/2026,"2,66",05/01/2026,"2,66",06/01/2026,"2,66"
ID-58818F62,"0,00","0,00",31/12/2025,"0,00","0,00","0,1338746319341458",19/08/2025,ID-FA730D75,ID-58818F62,,ID-9BAE71F1,75,DKK,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-58818F62,"0,00","0,00",31/12/2025,"0,00","0,00","1,00",06/11/2025,ID-FA730D75,ID-58818F62,,ID-9BAE71F1,75,EUR,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-58818F62,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",15/12/2025,ID-FA730D75,ID-58818F62,,ID-9BAE71F1,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-58818F62,"37,16","31,64",31/12/2025,"37,16","31,64","0,851376620027081",29/12/2025,ID-FA730D75,ID-58818F62,,ID-9BAE71F1,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-58818F62,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-FA730D75,ID-58818F62,,ID-9BAE71F1,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-7D0813EB,"32.043,93","36.694,49",31/12/2025,"32.043,93","36.694,49","1,145,130,784,275,790",31/12/2025,ID-859D6E3C,ID-7D0813EB,,ID-DF6EB21A,CC,GBP,02/01/2026,"32.043,93",05/01/2026,"32.043,93",06/01/2026,"32.043,93"
ID-7D0813EB,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",31/03/2025,ID-859D6E3C,ID-7D0813EB,,ID-DF6EB21A,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-7D0813EB,"224,40","224,40",31/12/2025,"224,40","224,40","1,00",31/12/2025,ID-859D6E3C,ID-7D0813EB,,ID-DF6EB21A,75,EUR,02/01/2026,"0,00",05/01/2026,"224,40",06/01/2026,"224,40"
ID-7D0813EB,"138,48","158,58",31/12/2025,"138,48","158,58","1,145,130,784,275,790",05/12/2025,ID-859D6E3C,ID-7D0813EB,,ID-DF6EB21A,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-7D0813EB,"585,71","498,66",31/12/2025,"585,71","498,66","0,851376620027081",29/12/2025,ID-859D6E3C,ID-7D0813EB,,ID-DF6EB21A,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-7D0813EB,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-859D6E3C,ID-7D0813EB,,ID-DF6EB21A,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F131F0DC,"14.943,34","17.112,08",31/12/2025,"14.943,34","17.112,08","1,145,130,784,275,790",31/12/2025,ID-4701B64C,ID-F131F0DC,,ID-DF6EB21A,CC,GBP,02/01/2026,"14.943,34",05/01/2026,"14.943,34",06/01/2026,"14.943,34"
ID-F131F0DC,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-4701B64C,ID-F131F0DC,,ID-DF6EB21A,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-FE33FDDC,"40.563,92","46.450,99",31/12/2025,"40.563,92","46.450,99","1,145,130,784,275,790",31/12/2025,ID-86CFF0A6,ID-FE33FDDC,,ID-A5474805,CC,GBP,02/01/2026,"40.563,92",05/01/2026,"40.563,92",06/01/2026,"40.563,92"
ID-FE33FDDC,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-86CFF0A6,ID-FE33FDDC,,ID-A5474805,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-37C1AD01,"48.919,88","56.019,66",31/12/2025,"48.919,88","56.019,66","1,145,130,784,275,790",31/12/2025,ID-9AC87A70,ID-37C1AD01,,ID-40F99646,CC,GBP,02/01/2026,"48.919,88",05/01/2026,"48.919,88",06/01/2026,"48.919,88"
ID-37C1AD01,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",30/04/2024,ID-9AC87A70,ID-37C1AD01,,ID-40F99646,Dépôts/Emprunts à terme,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-37C1AD01,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-9AC87A70,ID-37C1AD01,,ID-40F99646,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-37C1AD01,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",18/06/2025,ID-9AC87A70,ID-37C1AD01,,ID-40F99646,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-37C1AD01,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-9AC87A70,ID-37C1AD01,,ID-40F99646,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8B5016A9,"-1.396,59","-1.599,28",31/12/2025,"-1.396,59","-1.599,28","1,145,130,784,275,790",31/12/2025,ID-E30C10E7,ID-8B5016A9,,ID-40F99646,CC,GBP,02/01/2026,"-1.396,59",05/01/2026,"-1.396,59",06/01/2026,"-1.396,59"
ID-8B5016A9,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",13/11/2023,ID-E30C10E7,ID-8B5016A9,,ID-40F99646,Dépôts/Emprunts à terme,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8B5016A9,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-E30C10E7,ID-8B5016A9,,ID-40F99646,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-BBE05CE7,"32.635,06","37.371,41",31/12/2025,"32.635,06","37.371,41","1,145,130,784,275,790",31/12/2025,ID-03472228,ID-BBE05CE7,,ID-A8BB5E39,CC,GBP,02/01/2026,"32.635,06",05/01/2026,"32.635,06",06/01/2026,"32.635,06"
ID-BBE05CE7,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-03472228,ID-BBE05CE7,,ID-A8BB5E39,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-BBE05CE7,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",09/10/2023,ID-03472228,ID-BBE05CE7,,ID-A8BB5E39,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-BBE05CE7,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-03472228,ID-BBE05CE7,,ID-A8BB5E39,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-C9B9BCD3,"272.715,81","312.295,27",31/12/2025,"272.715,81","312.295,27","1,145,130,784,275,790",31/12/2025,ID-463FC05E,ID-C9B9BCD3,,ID-96F3E23B,CC,GBP,02/01/2026,"272.715,81",05/01/2026,"272.715,81",06/01/2026,"272.715,81"
ID-C9B9BCD3,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",30/07/2025,ID-463FC05E,ID-C9B9BCD3,,ID-96F3E23B,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-C9B9BCD3,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-463FC05E,ID-C9B9BCD3,,ID-96F3E23B,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-3A881B15,"3.490,64","3.997,24",31/12/2025,"3.490,64","3.997,24","1,145,130,784,275,790",31/12/2025,ID-680CD70E,ID-3A881B15,,ID-AD11A260,CC,GBP,02/01/2026,"3.490,64",05/01/2026,"3.490,64",06/01/2026,"3.490,64"
ID-3A881B15,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",25/10/2023,ID-680CD70E,ID-3A881B15,,ID-AD11A260,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-3A881B15,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",27/09/2023,ID-680CD70E,ID-3A881B15,,ID-AD11A260,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-3A881B15,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-680CD70E,ID-3A881B15,,ID-AD11A260,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-304600CC,"925,12","1.059,38",31/12/2025,"925,12","1.059,38","1,145,130,784,275,790",31/12/2025,ID-32143B28,ID-304600CC,,ID-33DFCAAC,CC,GBP,02/01/2026,"925,12",05/01/2026,"925,12",06/01/2026,"925,12"
ID-304600CC,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-32143B28,ID-304600CC,,ID-33DFCAAC,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-294BD379,"24.417,64","27.961,39",31/12/2025,"24.417,64","27.961,39","1,145,130,784,275,790",31/12/2025,ID-B51F09DF,ID-294BD379,,ID-45558434,CC,GBP,02/01/2026,"24.417,64",05/01/2026,"24.417,64",06/01/2026,"24.417,64"
ID-294BD379,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-B51F09DF,ID-294BD379,,ID-45558434,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-294BD379,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",04/12/2023,ID-B51F09DF,ID-294BD379,,ID-45558434,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-294BD379,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-B51F09DF,ID-294BD379,,ID-45558434,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-C8E452C2,"10.169,27","11.645,14",31/12/2025,"10.169,27","11.645,14","1,145,130,784,275,790",31/12/2025,ID-3C56CF17,ID-C8E452C2,,ID-45558434,CC,GBP,02/01/2026,"10.169,27",05/01/2026,"10.169,27",06/01/2026,"10.169,27"
ID-C8E452C2,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-3C56CF17,ID-C8E452C2,,ID-45558434,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-70471336,"119.426,80","136.759,31",31/12/2025,"119.426,80","136.759,31","1,145,130,784,275,790",31/12/2025,ID-18917A3B,ID-70471336,,ID-14ACF65B,CC,GBP,02/01/2026,"119.426,80",05/01/2026,"119.426,80",06/01/2026,"119.426,80"
ID-70471336,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",31/03/2025,ID-18917A3B,ID-70471336,,ID-14ACF65B,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-70471336,"261,37","261,37",31/12/2025,"261,37","261,37","1,00",31/12/2025,ID-18917A3B,ID-70471336,,ID-14ACF65B,75,EUR,02/01/2026,"0,00",05/01/2026,"261,37",06/01/2026,"261,37"
ID-70471336,"218,60","250,33",31/12/2025,"218,60","250,33","1,145,130,784,275,790",05/12/2025,ID-18917A3B,ID-70471336,,ID-14ACF65B,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-70471336,"765,08","651,37",31/12/2025,"765,08","651,37","0,851376620027081",29/12/2025,ID-18917A3B,ID-70471336,,ID-14ACF65B,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-70471336,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-18917A3B,ID-70471336,,ID-14ACF65B,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-E517294C,"464,73","532,18",31/12/2025,"464,73","532,18","1,145,130,784,275,790",31/12/2025,ID-E51C3547,ID-E517294C,,ID-14ACF65B,CC,GBP,02/01/2026,"464,73",05/01/2026,"464,73",06/01/2026,"464,73"
ID-E517294C,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-E51C3547,ID-E517294C,,ID-14ACF65B,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-656DC594,"71,23","81,57",31/12/2025,"71,23","81,57","1,145,130,784,275,790",31/12/2025,ID-063F1018,ID-656DC594,,ID-F3FD6E95,CC,GBP,02/01/2026,"71,23",05/01/2026,"71,23",06/01/2026,"71,23"
ID-656DC594,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",02/11/2023,ID-063F1018,ID-656DC594,,ID-F3FD6E95,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-656DC594,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-063F1018,ID-656DC594,,ID-F3FD6E95,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-1FDAACA6,"36.230,44","41.488,59",31/12/2025,"36.230,44","41.488,59","1,145,130,784,275,790",31/12/2025,ID-43C96372,ID-1FDAACA6,,ID-149560F5,CC,GBP,02/01/2026,"36.230,44",05/01/2026,"36.230,44",06/01/2026,"36.230,44"
ID-1FDAACA6,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-43C96372,ID-1FDAACA6,,ID-149560F5,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-1FDAACA6,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",04/12/2023,ID-43C96372,ID-1FDAACA6,,ID-149560F5,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-1FDAACA6,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-43C96372,ID-1FDAACA6,,ID-149560F5,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-FD5C2759,"10.766,87","12.329,47",31/12/2025,"10.766,87","12.329,47","1,145,130,784,275,790",31/12/2025,ID-7C628694,ID-FD5C2759,,ID-149560F5,CC,GBP,02/01/2026,"10.766,87",05/01/2026,"10.766,87",06/01/2026,"10.766,87"
ID-FD5C2759,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-7C628694,ID-FD5C2759,,ID-149560F5,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-2760771C,"8.676,88","9.936,16",31/12/2025,"8.676,88","9.936,16","1,145,130,784,275,790",31/12/2025,ID-33E5D4C0,ID-2760771C,,ID-27D540BC,CC,GBP,02/01/2026,"8.676,88",05/01/2026,"8.676,88",06/01/2026,"8.676,88"
ID-2760771C,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-33E5D4C0,ID-2760771C,,ID-27D540BC,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-2760771C,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",18/11/2024,ID-33E5D4C0,ID-2760771C,,ID-27D540BC,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-2760771C,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-33E5D4C0,ID-2760771C,,ID-27D540BC,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-FB6CB700,"1.802,94","2.064,60",31/12/2025,"1.802,94","2.064,60","1,145,130,784,275,790",23/12/2025,ID-68AE776E,ID-FB6CB700,,ID-27D540BC,CC,GBP,02/01/2026,"1.802,94",05/01/2026,"1.802,94",06/01/2026,"1.802,94"
ID-FB6CB700,"4,39","5,03",31/12/2025,"4,39","5,03","1,145,130,784,275,790",31/12/2025,ID-68AE776E,ID-FB6CB700,,ID-27D540BC,CC,GBP,02/01/2026,"4,39",05/01/2026,"4,39",06/01/2026,"4,39"
ID-FB6CB700,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-68AE776E,ID-FB6CB700,,ID-27D540BC,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-9FAE73A1,"23.990,11","27.471,81",31/12/2025,"23.990,11","27.471,81","1,145,130,784,275,790",31/12/2025,ID-7B706246,ID-9FAE73A1,,ID-F171A5FD,CC,GBP,02/01/2026,"23.990,11",05/01/2026,"23.990,11",06/01/2026,"23.990,11"
ID-9FAE73A1,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-7B706246,ID-9FAE73A1,,ID-F171A5FD,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-A563A0D0,"16.455,67","18.843,89",31/12/2025,"16.455,67","18.843,89","1,145,130,784,275,790",31/12/2025,ID-D3B1E11F,ID-A563A0D0,,ID-7F23E07C,CC,GBP,02/01/2026,"16.455,67",05/01/2026,"16.455,67",06/01/2026,"16.455,67"
ID-A563A0D0,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-D3B1E11F,ID-A563A0D0,,ID-7F23E07C,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-A117A753,"7.313,04","8.374,39",31/12/2025,"7.313,04","8.374,39","1,145,130,784,275,790",31/12/2025,ID-19D31103,ID-A117A753,,ID-48E809EE,CC,GBP,02/01/2026,"7.313,04",05/01/2026,"7.313,04",06/01/2026,"7.313,04"
ID-A117A753,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-19D31103,ID-A117A753,,ID-48E809EE,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-510048B1,"1.815,89","2.079,43",31/12/2025,"1.815,89","2.079,43","1,145,130,784,275,790",31/12/2025,ID-28870BFF,ID-510048B1,,ID-65A4682E,CC,GBP,02/01/2026,"1.815,89",05/01/2026,"1.815,89",06/01/2026,"1.815,89"
ID-510048B1,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",07/03/2024,ID-28870BFF,ID-510048B1,,ID-65A4682E,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-510048B1,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-28870BFF,ID-510048B1,,ID-65A4682E,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-E1349BA4,"70.280,86","80.480,78",31/12/2025,"70.280,86","80.480,78","1,145,130,784,275,790",31/12/2025,ID-B2EA87F9,ID-E1349BA4,,ID-DD639D0B,CC,GBP,02/01/2026,"70.280,86",05/01/2026,"70.280,86",06/01/2026,"70.280,86"
ID-E1349BA4,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-B2EA87F9,ID-E1349BA4,,ID-DD639D0B,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-E1349BA4,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",17/06/2024,ID-B2EA87F9,ID-E1349BA4,,ID-DD639D0B,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-E1349BA4,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-B2EA87F9,ID-E1349BA4,,ID-DD639D0B,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
